conversation_index,turn_index,num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
4463,2,920,394,1314,2.33502538071066
4463,3,1330,647,1977,2.05564142194745
4463,4,1987,135,2122,14.718518518518518
4463,5,2137,578,2715,3.6972318339100347
4463,6,2840,252,3092,11.26984126984127
4464,1,33,424,457,0.07783018867924528
4464,2,473,428,901,1.105140186915888
4464,3,916,568,1484,1.6126760563380282
4465,1,48,271,319,0.17712177121771217
4466,1,308,386,694,0.7979274611398963
4466,2,697,430,1127,1.6209302325581396
4466,3,1130,427,1557,2.6463700234192036
4466,4,1560,273,1833,5.714285714285714
4467,1,325,387,712,0.8397932816537468
4467,2,720,642,1362,1.1214953271028036
4467,3,1372,622,1994,2.2057877813504825
4467,4,2007,641,2648,3.1310452418096726
4468,1,18,158,176,0.11392405063291139
4468,2,190,66,256,2.878787878787879
4468,3,270,276,546,0.9782608695652174
4468,4,584,55,639,10.618181818181819
4468,5,741,153,894,4.8431372549019605
4468,6,975,178,1153,5.477528089887641
4469,1,17,684,701,0.024853801169590642
4469,2,729,674,1403,1.0816023738872405
4469,3,1457,747,2204,1.9504685408299867
4470,1,44,2044,2088,0.021526418786692758
4471,1,58,268,326,0.21641791044776118
4472,1,206,12,218,17.166666666666668
4472,2,1392,20,1412,69.6
4472,3,2113,938,3051,2.2526652452025586
4472,4,3059,713,3772,4.290322580645161
4473,1,44,533,577,0.0825515947467167
4473,2,599,339,938,1.766961651917404
4473,3,1373,678,2051,2.0250737463126844
4473,4,2251,1007,3258,2.2353525322740815
4473,5,3343,74,3417,45.17567567567568
4473,6,3529,1027,4556,3.436222005842259
4473,7,4575,137,4712,33.394160583941606
4473,8,4725,1048,5773,4.508587786259542
4473,9,5789,671,6460,8.6274217585693
4473,10,6479,127,6606,51.01574803149607
4473,11,6637,998,7635,6.650300601202405
4474,1,224,1014,1238,0.22090729783037474
4474,2,1246,913,2159,1.3647316538882803
4475,1,17,207,224,0.0821256038647343
4475,2,262,393,655,0.6666666666666666
4475,3,687,652,1339,1.053680981595092
4475,4,1365,747,2112,1.8273092369477912
4475,5,2132,771,2903,2.7652399481193255
4475,6,2935,493,3428,5.953346855983773
4475,7,3444,449,3893,7.6703786191536745
4475,8,3932,441,4373,8.91609977324263
4475,9,4536,175,4711,25.92
4475,10,4812,172,4984,27.976744186046513
4475,11,5125,248,5373,20.66532258064516
4475,12,5384,243,5627,22.156378600823047
4475,13,5708,247,5955,23.10931174089069
4475,14,6001,86,6087,69.77906976744185
4475,15,6095,88,6183,69.26136363636364
4475,16,6218,215,6433,28.92093023255814
4475,17,6462,289,6751,22.359861591695502
4475,18,6780,350,7130,19.37142857142857
4475,19,7154,325,7479,22.012307692307694
4475,20,7517,162,7679,46.401234567901234
4476,1,93,518,611,0.17953667953667954
4476,2,744,497,1241,1.4969818913480886
4476,3,1293,544,1837,2.3768382352941178
4476,4,1937,505,2442,3.8356435643564355
4476,5,2517,756,3273,3.3293650793650795
4476,6,3289,626,3915,5.253993610223642
4476,7,3968,737,4705,5.383989145183175
4476,8,4712,591,5303,7.972927241962775
4476,9,5424,944,6368,5.745762711864407
4476,10,6392,86,6478,74.32558139534883
4476,11,6486,138,6624,47.0
4476,12,6634,959,7593,6.917622523461939
4477,1,14,704,718,0.019886363636363636
4477,2,745,601,1346,1.2396006655574043
4477,3,1356,342,1698,3.9649122807017543
4478,1,956,298,1254,3.208053691275168
4479,1,152,503,655,0.30218687872763417
4480,1,482,146,628,3.3013698630136985
4480,2,642,517,1159,1.241779497098646
4480,3,1174,132,1306,8.893939393939394
4480,4,1320,133,1453,9.924812030075188
4480,5,1470,177,1647,8.305084745762711
4480,6,1674,191,1865,8.764397905759163
4480,7,1877,153,2030,12.267973856209151
4480,8,2047,671,2718,3.0506706408345754
4480,9,2728,364,3092,7.4945054945054945
4480,10,3101,665,3766,4.663157894736842
4480,11,3774,623,4397,6.057784911717496
4480,12,4408,297,4705,14.841750841750843
4480,13,4723,141,4864,33.49645390070922
4480,14,4879,424,5303,11.507075471698114
4480,15,5310,201,5511,26.417910447761194
4480,16,5521,467,5988,11.822269807280515
4480,17,5998,507,6505,11.830374753451677
4480,18,6511,1027,7538,6.339824732229795
4481,1,18,546,564,0.03296703296703297
4481,2,591,656,1247,0.9009146341463414
4481,3,1262,447,1709,2.8232662192393736
4481,4,1738,698,2436,2.489971346704871
4481,5,2448,612,3060,4.0
4482,1,500,929,1429,0.5382131324004306
4482,2,1437,527,1964,2.7267552182163186
4483,1,631,428,1059,1.4742990654205608
4483,2,1080,391,1471,2.762148337595908
4483,3,1506,31,1537,48.58064516129032
4483,4,1559,27,1586,57.74074074074074
4484,1,1624,182,1806,8.923076923076923
4485,1,16,521,537,0.030710172744721688
4485,2,545,679,1224,0.8026509572901326
4486,1,36,349,385,0.10315186246418338
4486,2,421,346,767,1.216763005780347
4486,3,803,332,1135,2.4186746987951806
4486,4,1171,792,1963,1.4785353535353536
4486,5,2008,907,2915,2.2138919514884234
4486,6,2978,897,3875,3.319955406911929
4486,7,3886,376,4262,10.335106382978724
4486,8,4306,309,4615,13.935275080906148
4487,1,632,5,637,126.4
4487,2,1109,17,1126,65.23529411764706
4487,3,1254,322,1576,3.8944099378881987
4487,4,1680,472,2152,3.559322033898305
4487,5,2190,472,2662,4.639830508474576
4487,6,2697,122,2819,22.10655737704918
4487,7,2860,272,3132,10.514705882352942
4487,8,3356,538,3894,6.237918215613383
4487,9,3955,585,4540,6.760683760683761
4487,10,4686,907,5593,5.166482910694597
4487,11,5763,874,6637,6.593821510297483
4487,12,6682,472,7154,14.15677966101695
4487,13,7277,296,7573,24.58445945945946
4488,1,41,790,831,0.05189873417721519
4488,2,858,443,1301,1.9367945823927766
4488,3,1326,414,1740,3.2028985507246377
4488,4,1763,412,2175,4.279126213592233
4488,5,2196,449,2645,4.89086859688196
4488,6,2711,390,3101,6.9512820512820515
4488,7,3118,576,3694,5.413194444444445
4488,8,3801,547,4348,6.948811700182816
4488,9,4384,461,4845,9.509761388286334
4488,10,4913,958,5871,5.12839248434238
4488,11,5886,493,6379,11.939148073022313
4488,12,6395,343,6738,18.644314868804663
4488,13,6752,678,7430,9.958702064896755
4489,1,89,1229,1318,0.07241659886086249
4489,2,1328,550,1878,2.4145454545454546
4489,3,1909,876,2785,2.1792237442922375
4489,4,2798,430,3228,6.506976744186047
4489,5,3237,642,3879,5.042056074766355
4489,6,3903,1008,4911,3.8720238095238093
4489,7,4921,522,5443,9.4272030651341
4489,8,5466,1015,6481,5.385221674876847
4489,9,6500,382,6882,17.015706806282722
4489,10,6903,521,7424,13.249520153550863
4489,11,7446,539,7985,13.814471243042671
4490,1,53,396,449,0.13383838383838384
4490,2,617,629,1246,0.9809220985691574
4490,3,1340,808,2148,1.6584158415841583
4490,4,2194,590,2784,3.7186440677966104
4490,5,2849,607,3456,4.693574958813839
4490,6,3474,572,4046,6.073426573426573
4490,7,4066,535,4601,7.6
4490,8,4621,865,5486,5.342196531791908
4490,9,5594,929,6523,6.021528525296017
4490,10,6563,453,7016,14.487858719646798
4490,11,7027,548,7575,12.822992700729927
4491,1,1125,395,1520,2.848101265822785
4491,2,1548,379,1927,4.084432717678101
4491,3,1967,383,2350,5.135770234986945
4491,4,2575,315,2890,8.174603174603174
4491,5,2921,441,3362,6.62358276643991
4491,6,3405,416,3821,8.185096153846153
4492,1,51,69,120,0.7391304347826086
4492,2,847,811,1658,1.0443896424167693
4492,3,1662,18,1680,92.33333333333333
4492,4,2673,504,3177,5.303571428571429
4492,5,4796,607,5403,7.901153212520593
4492,6,6887,317,7204,21.725552050473187
4493,1,61,1053,1114,0.057929724596391265
4493,2,1146,973,2119,1.1778006166495376
4493,3,2147,1288,3435,1.6669254658385093
4493,4,3457,829,4286,4.170084439083233
4493,5,4335,1013,5348,4.279368213228036
4493,6,5436,554,5990,9.812274368231048
4493,7,6049,1086,7135,5.569981583793738
4494,1,12,152,164,0.07894736842105263
4495,1,190,699,889,0.2718168812589413
4495,2,913,125,1038,7.304
4495,3,1186,441,1627,2.689342403628118
4495,4,1752,503,2255,3.4831013916500995
4495,5,2301,249,2550,9.240963855421686
4495,6,2637,470,3107,5.610638297872341
4495,7,3364,362,3726,9.292817679558011
4496,1,23,791,814,0.029077117572692796
4496,2,865,326,1191,2.6533742331288344
4496,3,1217,384,1601,3.1692708333333335
4496,4,1956,417,2373,4.690647482014389
4496,5,2469,126,2595,19.595238095238095
4496,6,2828,969,3797,2.918472652218782
4497,1,592,626,1218,0.9456869009584664
4497,2,2087,80,2167,26.0875
4498,1,37,824,861,0.044902912621359224
4499,1,3246,583,3829,5.567753001715266
4499,2,3860,703,4563,5.490753911806544
4499,3,4593,626,5219,7.3370607028754
4499,4,5281,742,6023,7.117250673854447
4500,1,1160,960,2120,1.2083333333333333
4500,2,2141,956,3097,2.239539748953975
4500,3,3105,845,3950,3.6745562130177514
4501,1,105,882,987,0.11904761904761904
4502,1,1956,207,2163,9.44927536231884
4502,2,2979,644,3623,4.625776397515528
4502,3,5623,216,5839,26.03240740740741
4502,4,5870,198,6068,29.646464646464647
4502,5,6115,407,6522,15.024570024570025
4502,6,6534,387,6921,16.88372093023256
4502,7,6931,382,7313,18.143979057591622
4502,8,7325,366,7691,20.01366120218579
4503,1,14,288,302,0.04861111111111111
4503,2,320,76,396,4.2105263157894735
4503,3,429,313,742,1.3706070287539935
4503,4,778,383,1161,2.031331592689295
4503,5,1189,81,1270,14.679012345679013
4503,6,1306,168,1474,7.773809523809524
4503,7,1507,387,1894,3.8940568475452197
4503,8,1932,164,2096,11.78048780487805
4503,9,2132,453,2585,4.706401766004415
4503,10,2611,116,2727,22.50862068965517
4503,11,2758,386,3144,7.1450777202072535
4503,12,3186,363,3549,8.776859504132231
4503,13,3610,300,3910,12.033333333333333
4503,14,3927,162,4089,24.24074074074074
4504,1,652,598,1250,1.0903010033444815
4505,1,249,545,794,0.45688073394495415
4505,2,808,530,1338,1.5245283018867926
4505,3,1822,63,1885,28.92063492063492
4505,4,1895,33,1928,57.42424242424242
4505,5,2192,24,2216,91.33333333333333
4505,6,2226,43,2269,51.76744186046512
4505,7,2881,445,3326,6.474157303370786
4505,8,3406,864,4270,3.9421296296296298
4505,9,4293,338,4631,12.701183431952662
4505,10,4677,371,5048,12.606469002695418
4505,11,5090,948,6038,5.3691983122362865
4505,12,6049,564,6613,10.72517730496454
4506,1,998,640,1638,1.559375
4507,1,98,598,696,0.16387959866220736
4507,2,735,615,1350,1.1951219512195121
4508,1,676,466,1142,1.4506437768240343
4508,2,1216,524,1740,2.3206106870229006
4508,3,1782,504,2286,3.5357142857142856
4508,4,2314,621,2935,3.7262479871175525
4508,5,2955,681,3636,4.3392070484581495
4509,1,49,522,571,0.09386973180076628
4510,1,18,887,905,0.020293122886133032
4510,2,1390,439,1829,3.1662870159453305
4510,3,1847,868,2715,2.127880184331797
4510,4,2796,257,3053,10.879377431906615
4510,5,3075,237,3312,12.974683544303797
4511,1,6,122,128,0.04918032786885246
4511,2,142,511,653,0.27788649706457924
4511,3,694,670,1364,1.035820895522388
4511,4,1461,562,2023,2.599644128113879
4511,5,2058,729,2787,2.8230452674897117
4511,6,2809,769,3578,3.6527958387516253
4511,7,3646,563,4209,6.476021314387212
4511,8,4261,965,5226,4.415544041450778
4511,9,5230,247,5477,21.17408906882591
4511,10,5534,569,6103,9.725834797891038
4511,11,6176,544,6720,11.352941176470589
4511,12,6801,558,7359,12.188172043010752
4512,1,91,907,998,0.10033076074972437
4512,2,1109,929,2038,1.193756727664155
4513,1,45,731,776,0.06155950752393981
4513,2,796,535,1331,1.4878504672897197
4513,3,1350,437,1787,3.0892448512585813
4514,1,15,208,223,0.07211538461538461
4514,2,237,320,557,0.740625
4514,3,605,400,1005,1.5125
4514,4,1223,502,1725,2.4362549800796813
4514,5,1838,521,2359,3.5278310940499042
4514,6,2413,470,2883,5.134042553191489
4514,7,2897,200,3097,14.485
4514,8,3160,257,3417,12.295719844357977
4514,9,3468,540,4008,6.4222222222222225
4514,10,4144,967,5111,4.285418821096174
4514,11,6094,537,6631,11.348230912476723
4515,1,344,1008,1352,0.3412698412698413
4515,2,1365,988,2353,1.381578947368421
4515,3,2366,811,3177,2.917385943279901
4515,4,3181,413,3594,7.702179176755448
4515,5,3611,871,4482,4.145809414466131
4515,6,4498,755,5253,5.957615894039735
4516,1,28,469,497,0.05970149253731343
4516,2,511,616,1127,0.8295454545454546
4516,3,1149,1013,2162,1.134254689042448
4516,4,2178,905,3083,2.4066298342541437
4516,5,3105,967,4072,3.2109617373319543
4516,6,4074,163,4237,24.993865030674847
4516,7,4282,812,5094,5.273399014778325
4516,8,5152,842,5994,6.118764845605701
4516,9,6006,592,6598,10.14527027027027
4516,10,6623,750,7373,8.830666666666668
4517,1,213,474,687,0.44936708860759494
4517,2,697,530,1227,1.3150943396226416
4517,3,1277,464,1741,2.752155172413793
4517,4,1774,546,2320,3.249084249084249
4517,5,2338,560,2898,4.175
4517,6,2912,531,3443,5.483992467043315
4517,7,3450,466,3916,7.4034334763948495
4517,8,3940,523,4463,7.533460803059273
4517,9,4475,478,4953,9.361924686192468
4517,10,4973,551,5524,9.02540834845735
4517,11,5535,509,6044,10.87426326129666
4517,12,6053,555,6608,10.906306306306305
4517,13,6645,372,7017,17.862903225806452
4517,14,7043,421,7464,16.729216152019003
4518,1,54,134,188,0.40298507462686567
4519,1,102,763,865,0.13368283093053734
4520,1,20,441,461,0.045351473922902494
4520,2,477,226,703,2.1106194690265485
4520,3,801,612,1413,1.3088235294117647
4520,4,1445,721,2166,2.0041608876560333
4520,5,2183,909,3092,2.4015401540154016
4521,1,1233,3,1236,411.0
4521,2,1796,3,1799,598.6666666666666
4521,3,2120,3,2123,706.6666666666666
4521,4,2957,51,3008,57.98039215686274
4521,5,3507,67,3574,52.343283582089555
4521,6,5602,136,5738,41.19117647058823
4521,7,5825,3,5828,1941.6666666666667
4521,8,5846,130,5976,44.96923076923077
4521,9,6050,324,6374,18.67283950617284
4521,10,6977,360,7337,19.380555555555556
4521,11,7409,174,7583,42.58045977011494
4521,12,7632,173,7805,44.115606936416185
4522,1,182,402,584,0.4527363184079602
4522,2,587,339,926,1.7315634218289087
4523,1,89,822,911,0.10827250608272507
4523,2,3884,917,4801,4.235550708833151
4523,3,4845,737,5582,6.573948439620081
4524,1,397,835,1232,0.4754491017964072
4524,2,1249,544,1793,2.295955882352941
4524,3,1816,510,2326,3.56078431372549
4525,1,31,646,677,0.047987616099071206
4525,2,689,455,1144,1.5142857142857142
4525,3,1291,424,1715,3.044811320754717
4526,1,13,508,521,0.025590551181102362
4526,2,533,455,988,1.1714285714285715
4527,1,45,945,990,0.047619047619047616
4527,2,1054,315,1369,3.346031746031746
4527,3,2110,42,2152,50.23809523809524
4527,4,2901,179,3080,16.206703910614525
4528,1,911,492,1403,1.8516260162601625
4528,2,1425,389,1814,3.6632390745501286
4528,3,1836,363,2199,5.0578512396694215
4528,4,2223,639,2862,3.4788732394366195
4529,1,131,198,329,0.6616161616161617
4529,2,430,355,785,1.2112676056338028
4529,3,799,175,974,4.565714285714286
4529,4,990,413,1403,2.3970944309927362
4529,5,1437,864,2301,1.6631944444444444
4529,6,2341,779,3120,3.005134788189987
4529,7,3127,213,3340,14.68075117370892
4529,8,3424,232,3656,14.758620689655173
4529,9,3674,322,3996,11.409937888198758
4529,10,4010,169,4179,23.727810650887573
4529,11,4213,127,4340,33.173228346456696
4529,12,4363,460,4823,9.484782608695653
4530,1,224,880,1104,0.2545454545454545
4531,1,101,282,383,0.35815602836879434
4531,2,417,393,810,1.0610687022900764
4531,3,1014,412,1426,2.4611650485436893
4532,1,88,652,740,0.13496932515337423
4532,2,831,778,1609,1.0681233933161953
4532,3,1624,246,1870,6.6016260162601625
4532,4,1887,469,2356,4.023454157782516
4532,5,2372,396,2768,5.98989898989899
4532,6,2808,813,3621,3.4538745387453873
4532,7,3631,874,4505,4.154462242562929
4532,8,4514,516,5030,8.748062015503876
4532,9,5127,814,5941,6.298525798525799
4533,1,17,863,880,0.019698725376593278
4534,1,15,584,599,0.025684931506849314
4534,2,613,619,1232,0.9903069466882067
4535,1,576,457,1033,1.2603938730853392
4535,2,1094,429,1523,2.55011655011655
4535,3,1553,396,1949,3.9217171717171717
4535,4,1978,742,2720,2.665768194070081
4536,1,21,374,395,0.05614973262032086
4536,2,411,309,720,1.3300970873786409
4536,3,760,146,906,5.205479452054795
4536,4,947,619,1566,1.5298869143780292
4536,5,1595,468,2063,3.408119658119658
4536,6,2073,502,2575,4.129482071713148
4536,7,2582,498,3080,5.184738955823293
4536,8,3112,212,3324,14.679245283018869
4537,1,1898,640,2538,2.965625
4537,2,2554,214,2768,11.934579439252337
4537,3,2780,186,2966,14.946236559139784
4537,4,2973,202,3175,14.717821782178218
4537,5,3188,368,3556,8.66304347826087
4538,1,35,116,151,0.3017241379310345
4538,2,193,113,306,1.7079646017699115
4538,3,326,104,430,3.1346153846153846
4538,4,462,109,571,4.238532110091743
4539,1,40,617,657,0.06482982171799027
4539,2,661,295,956,2.240677966101695
4540,1,22,391,413,0.056265984654731455
4540,2,424,540,964,0.7851851851851852
4540,3,970,802,1772,1.2094763092269327
4540,4,1775,711,2486,2.4964838255977497
4541,1,34,409,443,0.08312958435207823
4541,2,453,450,903,1.0066666666666666
4541,3,918,204,1122,4.5
4541,4,1141,268,1409,4.257462686567164
4541,5,1433,412,1845,3.4781553398058254
4541,6,1864,363,2227,5.134986225895317
4541,7,2250,350,2600,6.428571428571429
4541,8,2630,119,2749,22.100840336134453
4541,9,2764,184,2948,15.021739130434783
4542,1,2220,631,2851,3.5182250396196513
4543,1,24,1040,1064,0.023076923076923078
4543,2,1123,1232,2355,0.911525974025974
4544,1,164,904,1068,0.18141592920353983
4544,2,1256,909,2165,1.3817381738173817
4544,3,2353,916,3269,2.5687772925764194
4544,4,3291,926,4217,3.5539956803455723
4544,5,4362,906,5268,4.814569536423841
4544,6,5378,509,5887,10.56581532416503
4544,7,5948,473,6421,12.575052854122621
4544,8,6561,539,7100,12.172541743970315
4544,9,7365,508,7873,14.498031496062993
4544,10,7923,86,8009,92.12790697674419
4544,11,8018,87,8105,92.16091954022988
4545,1,262,105,367,2.4952380952380953
4545,2,1197,231,1428,5.181818181818182
4545,3,1434,148,1582,9.68918918918919
4545,4,1588,302,1890,5.258278145695364
4545,5,1896,415,2311,4.5686746987951805
4545,6,2317,552,2869,4.197463768115942
4545,7,2875,541,3416,5.314232902033272
4545,8,3423,437,3860,7.832951945080092
4545,9,3868,577,4445,6.703639514731369
4545,10,4452,610,5062,7.298360655737705
4545,11,5068,700,5768,7.24
4545,12,5778,634,6412,9.113564668769715
4545,13,6430,788,7218,8.15989847715736
4545,14,7224,779,8003,9.273427471116817
4546,1,249,973,1222,0.25590955806783144
4546,2,1232,420,1652,2.933333333333333
4546,3,1666,525,2191,3.1733333333333333
4546,4,2231,723,2954,3.0857538035961274
4547,1,28,278,306,0.10071942446043165
4547,2,329,299,628,1.100334448160535
4547,3,672,397,1069,1.6926952141057934
4547,4,1090,321,1411,3.3956386292834893
4547,5,1440,208,1648,6.923076923076923
